row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,ls_pid
1901,5,Shah Nawaz Khan,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Friday, 9 November 1973","Thursday, 10 October 1974",Lok Sabha,MEERUT,Uttar_Pradesh,petroleum & chemicals,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,5_Uttar_Pradesh_80_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP21978
1902,5,Shah Nawaz Khan,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 10 October 1974","Thursday, 24 March 1977",Lok Sabha,MEERUT,Uttar_Pradesh,agriculture & irrigation,agriculture,"irrigation, power & energy",,5_Uttar_Pradesh_80_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP21978
1903,5,Sarojini Mahishi,F,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 18 March 1971","Sunday, 2 May 1971",Lok Sabha,DHARWAR NORTH,Mysore,tourism & civil aviation,"transport: shipping, railways, civil aviation, tourism",,,5_Mysore_23_1_0,Council of Ministers Publication,Council of Ministers Publication,GEKA100114
1904,5,Sarojini Mahishi,F,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 2 May 1971","Thursday, 10 October 1974",Lok Sabha,DHARWAR NORTH,Mysore,tourism & civil aviation,"transport: shipping, railways, civil aviation, tourism",,,5_Mysore_23_1_0,Council of Ministers Publication,Council of Ministers Publication,GEKA100114
1905,5,Sarojini Mahishi,F,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 10 October 1974","Saturday, 3 January 1976",Lok Sabha,DHARWAR NORTH,Mysore,"law, justice & company affairs",law & justice,,,5_Mysore_23_1_0,Council of Ministers Publication,Council of Ministers Publication,GEKA100114
1906,5,B P Maurya,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Friday, 11 January 1974","Thursday, 10 October 1974",Lok Sabha,HAPUR,Uttar_Pradesh,agriculture,agriculture,,,5_Uttar_Pradesh_79_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP17639
1907,5,B P Maurya,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 10 October 1974","Monday, 9 August 1976",Lok Sabha,HAPUR,Uttar_Pradesh,industry & civil supplies,"commerce, industry, civil supplies",,,5_Uttar_Pradesh_79_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP17639
1908,5,B P Maurya,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 9 August 1976","Thursday, 24 March 1977",Lok Sabha,HAPUR,Uttar_Pradesh,industry,"commerce, industry, civil supplies",,,5_Uttar_Pradesh_79_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP17639
1909,5,Om Mehta,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 18 March 1971","Sunday, 2 May 1971",Rajya Sabha,NOT_APPLICABLE,J&K,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
1910,5,Om Mehta,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 2 May 1971","Monday, 5 February 1973",Rajya Sabha,NOT_APPLICABLE,J&K,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
1911,5,Om Mehta,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 2 May 1971","Monday, 5 February 1973",Rajya Sabha,NOT_APPLICABLE,J&K,shipping & transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,
1912,5,Om Mehta,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 5 February 1973","Thursday, 10 October 1974",Rajya Sabha,NOT_APPLICABLE,J&K,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
1913,5,Om Mehta,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 5 February 1973","Thursday, 10 October 1974",Rajya Sabha,NOT_APPLICABLE,J&K,works & housing,"works, housing, urban development",,,,Council of Ministers Publication,Council of Ministers Publication,
1914,5,Om Mehta,M,INC,Personnel and Administrative Reforms,MoS,NOT_APPLICABLE,"Thursday, 10 October 1974","Thursday, 24 March 1977",Rajya Sabha,NOT_APPLICABLE,J&K,home affairs,home affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
1915,5,Om Mehta,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 10 October 1974","Thursday, 24 March 1977",Rajya Sabha,NOT_APPLICABLE,J&K,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
1916,5,V A Seyid Mohammad,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 25 December 1975","Thursday, 24 March 1977",Rajya Sabha,NOT_APPLICABLE,Kerala,"law, justice & company affairs",law & justice,,,,Council of Ministers Publication,Council of Ministers Publication,
1917,5,Arvind Netam,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 5 February 1973","Thursday, 24 March 1977",Lok Sabha,KANKER,Madhya_Pradesh,education & social welfare,education,social welfare,,5_Madhya_Pradesh_16_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMP84191
1918,5,Arvind Netam,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 5 February 1973","Thursday, 24 March 1977",Lok Sabha,KANKER,Madhya_Pradesh,culture,culture,,,5_Madhya_Pradesh_16_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMP84191
1919,5,Nitiraj Singh Choudhary,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 18 March 1971","Sunday, 2 May 1971",Lok Sabha,HOSHANGABAD,Madhya_Pradesh,"petroleum, chemicals & non ferrous metals","steel, coal, mines, oil, petrol, chemicals, fertilizers",,exception: exact ministry not in gazettes,5_Madhya_Pradesh_27_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMP22858
1920,5,Nitiraj Singh Choudhary,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 2 May 1971","Monday, 5 February 1973",Lok Sabha,HOSHANGABAD,Madhya_Pradesh,law & justice,law & justice,,,5_Madhya_Pradesh_27_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMP22858
1921,5,Nitiraj Singh Choudhary,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 5 February 1973","Thursday, 17 October 1974",Lok Sabha,HOSHANGABAD,Madhya_Pradesh,"law, justice & company affairs",law & justice,,,5_Madhya_Pradesh_27_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMP22858
1922,5,Ghanshyam Oza,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 2 May 1971","Friday, 17 March 1972",Lok Sabha,RAJKOT,Gujarat,industrial development,"commerce, industry, civil supplies",,,5_Gujarat_3_1_0,Council of Ministers Publication,Council of Ministers Publication,GEGJ16626
1923,5,Jagannath Pahadia,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 18 March 1971","Sunday, 2 May 1971",Lok Sabha,Hidaun,Rajasthan,supply,supply,,,5_Rajasthan_9_1_0,Council of Ministers Publication,Council of Ministers Publication,GERJ23790
1924,5,Jagannath Pahadia,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Sunday, 2 May 1971","Saturday, 22 July 1972",Lok Sabha,Hidaun,Rajasthan,agriculture,agriculture,,,5_Rajasthan_9_1_0,Council of Ministers Publication,Council of Ministers Publication,GERJ23790
1925,5,Jagannath Pahadia,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Saturday, 22 July 1972","Thursday, 23 December 1976",Lok Sabha,Hidaun,Rajasthan,communications,"electronics, information technology & communications",,,5_Rajasthan_9_1_0,Council of Ministers Publication,Council of Ministers Publication,GERJ23790
1926,5,Jagannath Pahadia,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 23 December 1976","Thursday, 24 March 1977",Lok Sabha,Hidaun,Rajasthan,labour,"labour, employment, rehabilitation",,,5_Rajasthan_9_1_0,Council of Ministers Publication,Council of Ministers Publication,GERJ23790
1927,5,Chaudhary Ram Sewak,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 1 December 1975","Thursday, 24 March 1977",Lok Sabha,JALAUN,Uttar_Pradesh,health & family planning,health,,,5_Uttar_Pradesh_62_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP17546
1928,5,M B Rana,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 5 February 1973","Friday, 11 January 1974",Lok Sabha,BROACH,Gujarat,shipping & transport,"transport: shipping, railways, civil aviation, tourism",,,5_Gujarat_21_1_0,Council of Ministers Publication,Council of Ministers Publication,GEGJ20341
1929,5,M B Rana,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Friday, 11 January 1974","Wednesday, 31 July 1974",Lok Sabha,BROACH,Gujarat,industrial development,"commerce, industry, civil supplies",,,5_Gujarat_21_1_0,Council of Ministers Publication,Council of Ministers Publication,GEGJ20341
1930,5,K L Rao,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 18 March 1971","Friday, 9 November 1973",Lok Sabha,VIJAYAWADA,Andhra_Pradesh,irrigation & power,"irrigation, power & energy",,,5_Andhra_Pradesh_13_1_0,Council of Ministers Publication,Council of Ministers Publication,GEAP18225
1931,5,K V Raghunatha Reddy,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 18 March 1971","Monday, 5 February 1973",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,company affairs,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,
1932,5,K V Raghunatha Reddy,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 5 February 1973","Friday, 9 November 1973",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,labour & rehabilitation,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,
1933,5,K V Raghunatha Reddy,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Friday, 9 November 1973","Thursday, 24 March 1977",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,labour,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,
1934,5,Sushila Rohtagi,F,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Sunday, 2 May 1971","Thursday, 24 March 1977",Lok Sabha,BILHAUR,Uttar_Pradesh,finance,finance,,,5_Uttar_Pradesh_64_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP19885
1935,5,Nandini Satpathy,F,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 18 March 1971","Wednesday, 14 June 1972",Rajya Sabha,NOT_APPLICABLE,Odisha,information & broadcasting,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication,
1936,5,Sher Singh,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 18 March 1971","Sunday, 2 May 1971",Lok Sabha,JHAJJAR,Haryana,communications,"electronics, information technology & communications",,,5_Haryana_5_1_0,Council of Ministers Publication,Council of Ministers Publication,GEHR20297
1937,5,Sher Singh,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 2 May 1971","Saturday, 12 January 1974",Lok Sabha,JHAJJAR,Haryana,agriculture,agriculture,,,5_Haryana_5_1_0,Council of Ministers Publication,Council of Ministers Publication,GEHR20297
1938,5,Sher Singh,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 12 January 1974","Thursday, 10 October 1974",Lok Sabha,JHAJJAR,Haryana,communications,"electronics, information technology & communications",,,5_Haryana_5_1_0,Council of Ministers Publication,Council of Ministers Publication,GEHR20297
1939,5,Anna Saheb P Shinde,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 2 May 1971","Thursday, 10 October 1974",Lok Sabha,AHMEDNAGAR,Maharashtra,agriculture,agriculture,,,5_Maharashtra_36_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMH22725
1940,5,Anna Saheb P Shinde,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 10 October 1974","Thursday, 24 March 1977",Lok Sabha,AHMEDNAGAR,Maharashtra,agriculture & irrigation,agriculture,"irrigation, power & energy",,5_Maharashtra_36_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMH22725
1941,5,Suredra Pal Singh,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 18 March 1971","Monday, 5 February 1973",Lok Sabha,BULANDSHAHR,Uttar_Pradesh,external affairs,external affairs,,,5_Uttar_Pradesh_78_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP34305
1942,5,Suredra Pal Singh,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 5 February 1973","Thursday, 10 October 1974",Lok Sabha,BULANDSHAHR,Uttar_Pradesh,external affairs,external affairs,,,5_Uttar_Pradesh_78_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP34305
1943,5,Suredra Pal Singh,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 10 October 1974","Thursday, 23 December 1976",Lok Sabha,BULANDSHAHR,Uttar_Pradesh,tourism & civil aviation,"transport: shipping, railways, civil aviation, tourism",,,5_Uttar_Pradesh_78_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP34305
1944,5,Suredra Pal Singh,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 23 December 1976","Thursday, 24 March 1977",Lok Sabha,BULANDSHAHR,Uttar_Pradesh,railways,"transport: shipping, railways, civil aviation, tourism",,,5_Uttar_Pradesh_78_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP34305
1945,5,H M Trivedi,M,JP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 17 October 1974","Thursday, 24 March 1977",Rajya Sabha,NOT_APPLICABLE,Gujarat,shipping & transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,
1946,5,Chandrajit Yadav,M,JD,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 10 October 1974","Thursday, 24 March 1977",Lok Sabha,AZAMGARH,Uttar_Pradesh,steel & mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,5_Uttar_Pradesh_45_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP21731
1947,5,Kondajji Basappa,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 5 February 1973","Thursday, 10 October 1974",Lok Sabha,CHITRADURGA,Mysore,health & family planning,health,,,5_Mysore_6_1_0,Council of Ministers Publication,Council of Ministers Publication,GEKA14506
1948,5,Bipinlal Das,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 17 October 1974","Thursday, 24 March 1977",Rajya Sabha,NOT_APPLICABLE,Assam,external affairs,external affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
1949,5,Subodh Chandra Hansda,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Tuesday, 6 February 1973","Thursday, 10 October 1974",Lok Sabha,MIDNAPORE,West_Bengal,steel & mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,5_West_Bengal_30_1_0,Council of Ministers Publication,Council of Ministers Publication,GEWB17041
1950,5,A K M Ishaque,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 10 October 1974","Thursday, 24 March 1977",Lok Sabha,BASIRHAT,West_Bengal,health & family planning,health,,,5_West_Bengal_13_1_0,Council of Ministers Publication,Council of Ministers Publication,GEWB19361
1951,5,Kedar Nath Singh,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Sunday, 2 May 1971","Thursday, 10 October 1974",Lok Sabha,SULTANPUR,Uttar_Pradesh,parliamentary affairs,parliamentary affairs,,,5_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP34315
1952,5,Kedar Nath Singh,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 10 October 1974","Thursday, 24 March 1977",Lok Sabha,SULTANPUR,Uttar_Pradesh,agriculture & irrigation,agriculture,"irrigation, power & energy",,5_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP34315
1953,5,A K Kisku,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 18 March 1971","Thursday, 10 October 1974",Lok Sabha,JHARGRAM,West_Bengal,health & family planning,health,,,5_West_Bengal_31_1_0,Council of Ministers Publication,Council of Ministers Publication,GEWB19420
1954,5,Baijnath Kureel,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Sunday, 2 May 1971","Sunday, 4 February 1973",Lok Sabha,RAMSANEHIGHAT,Uttar_Pradesh,irrigation & power,"irrigation, power & energy",,,5_Uttar_Pradesh_28_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP20072
1955,5,C P Majhi,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 17 October 1974","Saturday, 3 January 1976",Rajya Sabha,NOT_APPLICABLE,Odisha,petroleum & chemicals,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,
1956,5,C P Majhi,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Saturday, 3 January 1976","Thursday, 24 March 1977",Rajya Sabha,NOT_APPLICABLE,Odisha,chemicals & fertilisers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,
1957,5,F H Mohsin,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Sunday, 2 May 1971","Thursday, 24 March 1977",Lok Sabha,DHARWAR SOUTH,Mysore,home affairs,home affairs,,,5_Mysore_22_1_0,Council of Ministers Publication,Council of Ministers Publication,GENA16290
1958,5,Prabhu Das Patel,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Wednesday, 23 October 1974","Monday, 14 March 1977",Lok Sabha,DABHOI,Gujarat,agriculture & irrigation,agriculture,"irrigation, power & energy",,5_Gujarat_20_1_0,Council of Ministers Publication,Council of Ministers Publication,GEGJ25938
1959,5,K S Ramaswamy,M,INC,Personnel,DCM,NOT_APPLICABLE,"Thursday, 18 March 1971","Sunday, 2 May 1971",Rajya Sabha,NOT_APPLICABLE,Madras,cabinet secretariat,secretariat,,,,Council of Ministers Publication,Council of Ministers Publication,
1960,5,K S Ramaswamy,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Sunday, 2 May 1971","Saturday, 11 November 1972",Rajya Sabha,NOT_APPLICABLE,Madras,education & social welfare,education,social welfare,,,Council of Ministers Publication,Council of Ministers Publication,
1961,5,Sidheshwar Prasad,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 18 March 1971","Sunday, 2 May 1971",Lok Sabha,NALANDA,Bihar,irrigation & power,"irrigation, power & energy",,,5_Bihar_33_1_0,Council of Ministers Publication,Council of Ministers Publication,GEBR19674
1962,5,Sidheshwar Prasad,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Sunday, 2 May 1971","Monday, 5 February 1973",Lok Sabha,NALANDA,Bihar,industrial development,"commerce, industry, civil supplies",,,5_Bihar_33_1_0,Council of Ministers Publication,Council of Ministers Publication,GEBR19674
1963,5,Sidheshwar Prasad,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 5 February 1973","Friday, 9 November 1973",Lok Sabha,NALANDA,Bihar,heavy industry,heavy industry,,,5_Bihar_33_1_0,Council of Ministers Publication,Council of Ministers Publication,GEBR19674
1964,5,Sidheshwar Prasad,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Friday, 9 November 1973","Thursday, 10 October 1974",Lok Sabha,NALANDA,Bihar,irrigation & power,"irrigation, power & energy",,,5_Bihar_33_1_0,Council of Ministers Publication,Council of Ministers Publication,GEBR19674
1965,5,Sidheshwar Prasad,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Thursday, 10 October 1974","Thursday, 24 March 1977",Lok Sabha,NALANDA,Bihar,energy,"irrigation, power & energy",,,5_Bihar_33_1_0,Council of Ministers Publication,Council of Ministers Publication,GEBR19674
1966,5,Dharam Bir Sinha,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Sunday, 2 May 1971","Thursday, 24 March 1977",Lok Sabha,BARH,Bihar,information & broadcasting,"electronics, information technology & communications",,,5_Bihar_34_1_0,Council of Ministers Publication,Council of Ministers Publication,GEBR22895
1967,5,Sukhdev Prasad,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 5 February 1973","Thursday, 24 March 1977",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,steel & mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,
1968,5,Balgovind Verma,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Sunday, 2 May 1971","Monday, 5 February 1973",Lok Sabha,KHERI,Uttar_Pradesh,labour & rehabilitation,"labour, employment, rehabilitation",,,5_Uttar_Pradesh_14_1_0,Council of Ministers Publication,Council of Ministers Publication,GEUP19989
