id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,name_clean,error,comments
1555,3,T S Soundaram Ramachandran,F,INC,,DCM,,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,Dindigul,Madras,education,no_error,
1556,3,T S Soundaram Ramachandran,F,INC,,DCM,,"Monday, 24 January 1966","Monday, 13 March 1967",Lok Sabha,Dindigul,Madras,education,no_error,
1557,3,S V Ramaswamy,M,INC,,DCM,,"Monday, 16 April 1962","Wednesday, 27 May 1964",Lok Sabha,Salem,Madras,railways,difference of 5,
1558,3,S V Ramaswamy,M,INC,,DCM,,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,Salem,Madras,railways,no_error,
1559,3,S V Ramaswamy,M,INC,,DCM,,"Monday, 15 June 1964","Tuesday, 11 January 1966",Lok Sabha,Salem,Madras,commerce,difference of 2,
1560,3,S V Ramaswamy,M,INC,,DCM,,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,Salem,Madras,commerce,no_error,
1561,3,Rameshwar Sahu,M,INC,,DCM,,"Thursday, 1 October 1964","Tuesday, 11 January 1966",Lok Sabha,Rosera,Bihar,finance,no_error,
1562,3,Rameshwar Sahu,M,INC,,DCM,,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,Rosera,Bihar,finance,no_error,
1563,3,Sham Nath,M,INC,,DCM,,"Tuesday, 8 May 1962","Wednesday, 27 May 1964",Lok Sabha,Chandni Chowk,Delhi,information & broadcasting,no_error,
1564,3,Sham Nath,M,INC,,DCM,,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,Chandni Chowk,Delhi,information & broadcasting,no_error,
1565,3,Sham Nath,M,INC,,DCM,,"Monday, 15 June 1964","Tuesday, 11 January 1966",Lok Sabha,Chandni Chowk,Delhi,railways,no_error,
1566,3,Sham Nath,M,INC,,DCM,,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,Chandni Chowk,Delhi,railways,no_error,
1567,3,Sham Nath,M,INC,,DCM,,"Monday, 24 January 1966","Monday, 13 March 1967",Lok Sabha,Chandni Chowk,Delhi,railways,no_error,
1568,3,Tarkeshwari Sinha,F,INC,,DCM,,"Monday, 16 April 1962","Wednesday, 27 May 1964",Lok Sabha,Barh,Bihar,finance,no_error,
1569,3,Tarkeshwari Sinha,F,INC,,DCM,,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,Barh,Bihar,finance,no_error,
1570,3,Indira Gandhi,F,INC,,CM,,"Thursday, 2 July 1964","Tuesday, 11 January 1966",Rajya Sabha,,Uttar Pradesh,information & broadcasting,no_error,
1571,3,Indira Gandhi,F,INC,,CM,,"Tuesday, 11 January 1966","Monday, 24 January 1966",Rajya Sabha,,Uttar Pradesh,information & broadcasting,no_error,
1572,3,Indira Gandhi,F,INC,atomic energy,CM,,"Monday, 24 January 1966","Monday, 13 March 1967",Rajya Sabha,,Uttar Pradesh,atomic energy,no_error,
1573,3,Indira Gandhi,F,INC,,CM,,"Wednesday, 9 November 1966","Sunday, 13 November 1966",Rajya Sabha,,Uttar Pradesh,home affairs,no_error,
1574,3,Morarji Desai,M,JP,,CM,,"Tuesday, 10 April 1962","Saturday, 31 August 1963",Lok Sabha,Surat,Gujarat,finance,no_error,
1575,3,Gulzarilal Nanda,M,INC,,CM,,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,Kaithal,Haryana,home affairs,no_error,
1576,3,Gulzarilal Nanda,M,INC,,CM,,"Monday, 24 January 1966","Wednesday, 9 November 1966",Lok Sabha,Kaithal,Haryana,home affairs,no_error,
1577,1,Gulzarilal Nanda,M,INC,,CM,,"Friday, 6 June 1952","Wednesday, 17 April 1957",Lok Sabha,Kaithal,Haryana,irrigation & power,before_first_ammendment,
1578,2,Gulzarilal Nanda,M,INC,,CM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Kaithal,Haryana,labour & employment,before_first_ammendment,
1579,3,Gulzarilal Nanda,M,INC,,CM,,"Sunday, 1 September 1963","Friday, 24 January 1964",Lok Sabha,Kaithal,Haryana,labour & employment,no_error,
1580,1,Gulzarilal Nanda,M,INC,,CM,,"Tuesday, 13 May 1952","Friday, 6 June 1952",Lok Sabha,Kaithal,Haryana,planning,before_first_ammendment,
1581,1,Gulzarilal Nanda,M,INC,,CM,,"Friday, 6 June 1952","Wednesday, 17 April 1957",Lok Sabha,Kaithal,Haryana,planning,before_first_ammendment,
1582,2,Gulzarilal Nanda,M,INC,,CM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Kaithal,Haryana,planning,before_first_ammendment,
1583,3,Gulzarilal Nanda,M,INC,,CM,,"Tuesday, 10 April 1962","Sunday, 1 September 1963",Lok Sabha,Kaithal,Haryana,planning,no_error,
1584,3,Gulzarilal Nanda,M,INC,,CM,Additional Charge,"Sunday, 1 September 1963","Saturday, 21 September 1963",Lok Sabha,Kaithal,Haryana,planning,no_error,
1585,3,Gulzarilal Nanda,M,INC,,PM,,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,Kaithal,Haryana,prime minister,ministry_not_found_in_gazette,"exception: pm, dpm"
1586,3,Gulzarilal Nanda,M,INC,,PM,,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,Kaithal,Haryana,prime minister,ministry_not_found_in_gazette,"exception: pm, dpm"
1587,3,Jawaharlal Nehru,M,INC,,PM,,"Tuesday, 10 April 1962","Wednesday, 27 May 1964",Lok Sabha,Phulpur,Uttar Pradesh,prime minister,ministry_not_found_in_gazette,"exception: pm, dpm"
1588,3,Jawaharlal Nehru,M,INC,,CM,,"Tuesday, 10 April 1962","Wednesday, 27 May 1964",Lok Sabha,Phulpur,Uttar Pradesh,external affairs,no_error,
1589,3,Jawaharlal Nehru,M,INC,atomic energy,CM,,"Tuesday, 10 April 1962","Wednesday, 27 May 1964",Lok Sabha,Phulpur,Uttar Pradesh,atomic energy,no_error,
1590,3,Jawaharlal Nehru,M,INC,,CM,,"Thursday, 1 November 1962","Wednesday, 21 November 1962",Lok Sabha,Phulpur,Uttar Pradesh,defence,no_error,
1591,3,Lal Bahadur Shastri,M,INC,,CM,,"Tuesday, 10 April 1962","Sunday, 1 September 1963",Lok Sabha,Allahbad,Uttar Pradesh,home affairs,no_error,
1592,3,Lal Bahadur Shastri,M,INC,,CM,,"Friday, 24 January 1964","Wednesday, 27 May 1964",Lok Sabha,Allahbad,Uttar Pradesh,w/o profile,ministry_not_found_in_gazette,exception: without portfolio
1593,3,Lal Bahadur Shastri,M,INC,,CM,,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,Allahbad,Uttar Pradesh,w/o profile,ministry_not_found_in_gazette,exception: without portfolio
1594,3,Lal Bahadur Shastri,M,INC,,PM,,"Tuesday, 9 June 1964","Tuesday, 11 January 1966",Lok Sabha,Allahbad,Uttar Pradesh,prime minister,ministry_not_found_in_gazette,"exception: pm, dpm"
1595,3,Lal Bahadur Shastri,M,INC,atomic energy,CM,,"Tuesday, 9 June 1964","Tuesday, 11 January 1966",Lok Sabha,Allahbad,Uttar Pradesh,atomic energy,no_error,
1596,3,Lal Bahadur Shastri,M,INC,,CM,,"Tuesday, 9 June 1964","Sunday, 19 July 1964",Lok Sabha,Allahbad,Uttar Pradesh,external affairs,no_error,
1597,3,Yeshwantrao Chavan,M,INC,,CM,,"Wednesday, 21 November 1962","Wednesday, 27 May 1964",Lok Sabha,Satara,Maharashtra,defence,no_error,
1598,3,Yeshwantrao Chavan,M,INC,,CM,,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,Satara,Maharashtra,defence,no_error,
1599,3,Yeshwantrao Chavan,M,INC,,CM,,"Tuesday, 9 June 1964","Tuesday, 11 January 1966",Lok Sabha,Satara,Maharashtra,defence,no_error,
1600,3,Yeshwantrao Chavan,M,INC,,CM,,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,Satara,Maharashtra,defence,no_error,
1601,3,Yeshwantrao Chavan,M,INC,,CM,,"Monday, 24 January 1966","Sunday, 13 November 1966",Lok Sabha,Satara,Maharashtra,defence,no_error,
1602,3,Yeshwantrao Chavan,M,INC,,CM,,"Sunday, 13 November 1966","Monday, 13 March 1967",Lok Sabha,Satara,Maharashtra,home affairs,no_error,
1603,3,Jagjivan Ram,M,INC,,CM,,"Tuesday, 10 April 1962","Saturday, 31 August 1963",Lok Sabha,Sasaram,Bihar,transport & communications,difference of 2,
1604,3,Jagjivan Ram,M,INC,,CM,,"Monday, 24 January 1966","Monday, 13 March 1967",Lok Sabha,Sasaram,Bihar,"labour, employment & rehabilitation",difference of 4,
1605,4,Fakhruddin Ali Ahmed,M,INC,,CM,,"Monday, 13 March 1967","Friday, 14 February 1969",Lok Sabha,Barpeta,Assam,industrial development & company affairs,difference of 2,minor_date_changes
1607,4,Fakhruddin Ali Ahmed,M,INC,,CM,,"Friday, 14 February 1969","Saturday, 27 June 1970",Lok Sabha,Barpeta,Assam,"industrial development, internal trade & company affairs",difference of 5,
1608,4,Fakhruddin Ali Ahmed,M,INC,,CM,,"Saturday, 27 June 1970","Sunday, 27 December 1970",Lok Sabha,Barpeta,Assam,"food, agriculture, community development & cooperation",no_error,
1609,4,Fakhruddin Ali Ahmed,M,INC,,CM,,"Monday, 15 March 1971","Thursday, 18 March 1971",Lok Sabha,Barpeta,Assam,"food, agriculture, community development & cooperation",difference of 48,
1610,4,Karan Singh,M,INC,,CM,,"Thursday, 16 March 1967","Thursday, 18 March 1971",Lok Sabha,Udhampur,J&K,tourism & civil aviation,difference of 1,
1611,4,Mohamed Shafi Qureshi,M,INC,,DCM,,"Saturday, 18 March 1967","Friday, 14 February 1969",Lok Sabha,Anantnag,J&K,commerce,difference of 5,
1612,4,Mohamed Shafi Qureshi,M,INC,,DCM,,"Friday, 14 February 1969","Thursday, 18 March 1971",Lok Sabha,Anantnag,J&K,steel & heavy engineering,difference of 5,
1613,4,M S Gurupadaswamy,M,JD,atomic energy,MoS,,"Saturday, 18 March 1967","Monday, 5 June 1967",Rajya Sabha,,Uttar Pradesh,atomic energy,no_error,
1614,4,M S Gurupadaswamy,M,JD,,MoS,,"Monday, 5 June 1967","Friday, 17 October 1969",Rajya Sabha,,Uttar Pradesh,"food, agriculture, community development & cooperation",no_error,
1615,4,M C Chagla,M,INC,,CM,,"Monday, 13 March 1967","Tuesday, 5 September 1967",Rajya Sabha,,Maharashtra,external affairs,no_error,
1616,4,Dinesh Singh,M,INC,,CM,,"Monday, 13 March 1967","Friday, 14 February 1969",Lok Sabha,Pratapgarh,Uttar Pradesh,commerce,difference of 5,
1617,4,Dinesh Singh,M,INC,,CM,,"Monday, 13 March 1967","Friday, 14 February 1969",Lok Sabha,Pratapgarh,Uttar Pradesh,external affairs,no_error,
1618,4,Dinesh Singh,M,INC,,CM,,"Saturday, 27 June 1970","Thursday, 18 March 1971",Lok Sabha,Pratapgarh,Uttar Pradesh,industrial development & internal trade,difference of 37,
1619,4,Krishna Chandra Pant,M,INC,,MoS,,"Friday, 14 February 1969","Saturday, 27 June 1970",Lok Sabha,New Delhi,New Delhi,steel & heavy engineering,difference of 5,
1620,4,Krishna Chandra Pant,M,INC,,MoS,,"Saturday, 27 June 1970","Thursday, 18 March 1971",Lok Sabha,New Delhi,New Delhi,home affairs,no_error,
1621,4,Krishna Chandra Pant,M,INC,,MoS,,"Saturday, 27 June 1970","Thursday, 18 March 1971",Lok Sabha,New Delhi,New Delhi,electronics,other_exception,exception: ministry out of gazette date range
1622,4,Krishna Chandra Pant,M,INC,,MoS,,"Saturday, 27 June 1970","Thursday, 18 March 1971",Lok Sabha,New Delhi,New Delhi,scientific & industrial research,ministry_not_found_in_gazette,not mentioned in gazettes
1625,4,C M Poonacha,M,INC,,CM,,"Monday, 13 March 1967","Friday, 14 February 1969",Lok Sabha,Hajipur,Bihar,railways,no_error,
1626,4,C M Poonacha,M,INC,,CM,,"Monday, 14 April 1969","Saturday, 15 November 1969",Lok Sabha,Hajipur,Bihar,steel & heavy engineering,difference of 54,
1627,4,Bali Ram Bhagat,M,INC,,MoS,,"Monday, 13 March 1967","Tuesday, 14 November 1967",Lok Sabha,Arrah,Bihar,defence,no_error,
1628,4,Bali Ram Bhagat,M,INC,,MoS,,"Tuesday, 14 November 1967","Friday, 14 February 1969",Lok Sabha,Arrah,Bihar,external affairs,no_error,
1629,4,Bali Ram Bhagat,M,INC,,CM,,"Friday, 14 February 1969","Tuesday, 4 November, 1969",Lok Sabha,Arrah,Bihar,foreign trade,other_exception,exception: ministry out of gazette date range
1631,4,Bali Ram Bhagat,M,INC,,CM,,"Tuesday, 4 November 1969","Saturday, 27 June 1970",Lok Sabha,Arrah,Bihar,foreign trade,difference of 10,
1632,4,Bali Ram Bhagat,M,INC,,CM,,"Saturday, 27 June 1970","Thursday, 18 March 1971",Lok Sabha,Arrah,Bihar,steel & heavy engineering,difference of 48,
1633,4,Ram Niwas Mirdha,M,INC,,MoS,,"Friday, 26 June 1970","Thursday, 18 March 1971",Rajya Sabha,,Rajasthan,home affairs,no_error,
1634,4,Ram Niwas Mirdha,M,INC,Personnel,MoS,,"Sunday, 23 August 1970","Thursday, 18 March 1971",Rajya Sabha,,Rajasthan,cabinet secreteriat,ministry_not_found_in_gazette,not_in_gazettes
1636,4,L N Mishra,M,INC,,MoS,,"Monday, 13 March 1967","Tuesday, 14 November 1967",Rajya Sabha,,Bihar,"labour, employment & rehabilitation",no_error,
1637,4,L N Mishra,M,INC,Production,MoS,,"Tuesday, 14 November 1967","Saturday, 27 June 1970",Rajya Sabha,,Bihar,defence,no_error,
1638,4,L N Mishra,M,INC,,CM,,"Saturday, 27 June 1970","Thursday, 18 March 1971",Rajya Sabha,,Bihar,foreign trade,no_error,
1639,4,P Govinda Menon,M,INC,,CM,,"Monday, 13 March 1967","Thursday, 22 August 1968",Lok Sabha,Mukundapuram,Kerala,law,no_error,
1640,4,P Govinda Menon,M,INC,,CM,,"Thursday, 22 August 1968","Saturday, 23 May 1970",Lok Sabha,Mukundapuram,Kerala,law,no_error,
1641,4,P Govinda Menon,M,INC,,CM,,"Thursday, 22 August 1968","Saturday, 23 May 1970",Lok Sabha,Mukundapuram,Kerala,social welfare,no_error,
1642,4,P Govinda Menon,M,INC,,CM,,"Tuesday, 4 November 1969","Wednesday, 18 February 1970",Lok Sabha,Mukundapuram,Kerala,railways,no_error,
1643,4,Asoka Mehta,M,INC,,CM,,"Monday, 13 March 1967","Tuesday, 5 September 1967",Lok Sabha,Bhandara,Maharashtra,planning,no_error,
1644,4,Asoka Mehta,M,INC,,CM,,"Monday, 13 March 1967","Tuesday, 5 September 1967",Lok Sabha,Bhandara,Maharashtra,petroleum & chemicals,no_error,
1645,4,Asoka Mehta,M,INC,,CM,,"Monday, 13 March 1967","Tuesday, 5 September 1967",Lok Sabha,Bhandara,Maharashtra,social welfare,no_error,
1646,4,Asoka Mehta,M,INC,,CM,,"Tuesday, 5 September 1967","Thursday, 22 August 1968",Lok Sabha,Bhandara,Maharashtra,petroleum & chemicals,no_error,
1647,4,Asoka Mehta,M,INC,,CM,,"Tuesday, 5 September 1967","Thursday, 22 August 1968",Lok Sabha,Bhandara,Maharashtra,social welfare,no_error,
1648,4,Raghuramiah Kotha,M,INC,,MoS,,"Monday, 13 March 1967","Saturday, 18 March 1967",Lok Sabha,Guntur,Andhra Pradesh,law,no_error,
1649,4,Raghuramiah Kotha,M,INC,,MoS,,"Saturday, 18 March 1967","Tuesday, 5 September 1967",Lok Sabha,Guntur,Andhra Pradesh,petroleum & chemicals,no_error,
1650,4,Raghuramiah Kotha,M,INC,,MoS,,"Saturday, 18 March 1967","Tuesday, 5 September 1967",Lok Sabha,Guntur,Andhra Pradesh,planning,no_error,
1651,4,Raghuramiah Kotha,M,INC,,MoS,,"Saturday, 18 March 1967","Tuesday, 5 September 1967",Lok Sabha,Guntur,Andhra Pradesh,social welfare,no_error,
1652,4,Raghuramiah Kotha,M,INC,,MoS,,"Tuesday, 5 September 1967","Friday, 14 February 1969",Lok Sabha,Guntur,Andhra Pradesh,petroleum & chemicals,difference of 5,
1653,4,Raghuramiah Kotha,M,INC,,MoS,,"Tuesday, 5 September 1967","Friday, 14 February 1969",Lok Sabha,Guntur,Andhra Pradesh,social welfare,no_error,
1654,4,Raghuramiah Kotha,M,INC,,CM,,"Friday, 14 February 1969","Sunday, 18 March 1971",Lok Sabha,Guntur,Andhra Pradesh,parliamentary affairs,no_error,
1655,4,V K R V Rao,M,INC,,CM,,"Monday, 13 March 1967","Friday, 14 February 1969",Lok Sabha,Bellary,Mysore,transport & shipping,difference of 2,
1656,4,V K R V Rao,M,INC,,CM,,"Friday, 14 February 1969","Thursday, 18 March 1971",Lok Sabha,Bellary,Mysore,education & youth services,difference of 5,
1657,4,K K Shah,M,INC,,CM,,"Monday, 13 March 1967","Friday, 14 February 1969",Rajya Sabha,,Bombay,information & broadcasting,no_error,
1658,4,K K Shah,M,INC,,CM,,"Friday, 14 February 1969","Thursday, 18 March 1971",Rajya Sabha,,Bombay,"health & family planning & works, housing & urban development",difference of 5,
1659,4,Vidya Charan Shukla,M,INC,,MoS,,"Monday, 13 March 1967","Saturday, 27 June 1970",Lok Sabha,Raipur,Madhya Pradesh,home affairs,no_error,
1660,4,Vidya Charan Shukla,M,INC,,MoS,,"Saturday, 27 June 1970","Sunday, 2 May 1971",Lok Sabha,Raipur,Madhya Pradesh,finance,no_error,
1661,4,D Sajivayya,M,INC,,CM,,"Wednesday, 18 February 1970","Thursday, 18 March 1971",Rajya Sabha,,Andhra Pradesh," labour, employment & rehabilitation",ministry_not_found_in_gazette,not_in_gazettes
1662,4,Ram Subhag Singh,M,INC,,CM,,"Monday, 13 March 1967","Friday, 14 February 1969",Lok Sabha,Buxar,Bihar,parliamentary affairs,no_error,
1663,4,Ram Subhag Singh,M,INC,,CM,,"Monday, 13 March 1967","Friday, 14 February 1969",Lok Sabha,Buxar,Bihar,communications,no_error,
1664,4,Ram Subhag Singh,M,INC,,CM,,"Friday, 14 February 1969","Tuesday, 4 November 1969",Lok Sabha,Buxar,Bihar,railways,no_error,
1665,4,Satya Narayan,M,INC,,CM,,"Monday, 13 March 1967","Tuesday, 14 November 1967",Lok Sabha,Darbhanga,Bihar,w/o portfolio,ministry_not_found_in_gazette,exception: without portfolio
1666,4,Satya Narayan,M,INC,,CM,,"Tuesday, 14 November 1967","Friday, 14 February 1969",Lok Sabha,Darbhanga,Bihar,"health, family planning & urban development",difference of 90,
1667,4,Satya Narayan,M,INC,,CM,,"Friday, 14 February 1969","Monday, 8 March 1971",Lok Sabha,Darbhanga,Bihar,information & broadcasting,no_error,
1668,4,Satya Narayan,M,INC,,CM,,"Friday, 14 February 1969","Monday, 8 March 1971",Lok Sabha,Darbhanga,Bihar,communications,difference of 58,
1669,4,Prakash Chand Sethi,M,INC,,MoS,,"Monday, 13 March 1967","Friday, 14 February 1969",Lok Sabha,Indore,Madhya Pradesh,"steel, mines & metals",difference of 2,
1670,4,Prakash Chand Sethi,M,INC,,CM,Additional Charge,"Wednesday, 24 April 1968","Friday, 14 February 1969",Lok Sabha,Indore,Madhya Pradesh,"steel, mines & metals",difference of 5,
1672,4,Prakash Chand Sethi,M,INC,,MoS,,"Friday, 14 February 1969","Saturday, 27 June 1970",Lok Sabha,Indore,Madhya Pradesh,finance,no_error,
1673,4,Prakash Chand Sethi,M,INC,Production,MoS,,"Saturday, 27 June 1970","Thursday, 18 March 1971",Lok Sabha,Indore,Madhya Pradesh,defence,no_error,
1674,4,Triguna Sen,M,INC,,CM,,"Thursday, 16 March 1967","Friday, 14 February 1969",Rajya Sabha,,Tripura,education,difference of 5,
1675,4,Triguna Sen,M,INC,,CM,,"Friday, 14 February 1969","Thursday, 18 March 1971",Rajya Sabha,,Tripura,petroleum & chemicals & mines & metals,difference of 5,
1677,4,Swaran Singh,M,INC,,CM,,"Monday, 13 March 1967","Saturday, 27 June 1970",Lok Sabha,Jullunder,Punjab,defence,no_error,
1678,4,Swaran Singh,M,INC,,CM,,"Saturday, 15 November 1969","Saturday, 27 June 1970",Lok Sabha,Jullunder,Punjab,steel & heavy engineering,no_error,
1679,4,Swaran Singh,M,INC,,CM,,"Saturday, 27 June 1970","Thursday, 18 March 1971",Lok Sabha,Jullunder,Punjab,external affairs,no_error,
1680,4,K Hanumanthaiya,M,INC,,CM,,"Friday, 26 June 1970","Thursday, 18 March 1971",Lok Sabha,Bangalore City,Mysore,law,difference of 48,
1681,4,K Hanumanthaiya,M,INC,,CM,,"Friday, 26 June 1970","Thursday, 18 March 1971",Lok Sabha,Bangalore City,Mysore,social welfare,difference of 48,
1682,4,Jai Sukh Lal Hathi,M,INC,,MoS,,"Monday, 13 March 1967","Saturday, 15 November 1969",Rajya Sabha,,Saurashtra,defence,no_error,
1683,4,Bhagwat Jha Azad,M,INC,,MoS,,"Saturday, 18 March 1967","Friday, 14 February 1969",Lok Sabha,Bhagalpur,Bihar,education,difference of 5,
1684,4,Bhagwat Jha Azad,M,INC,,MoS,,"Friday, 14 February 1969","Thursday, 18 March 1971",Lok Sabha,Bhagalpur,Bihar,"labour, employment & rehabilitation",difference of 48,
1685,4,Bhakt Darshan,M,INC,,MoS,,"Saturday, 18 March 1967","Tuesday, 18 February 1969",Lok Sabha,Garhwal,Uttar Pradesh,transport & shipping,difference of 3,
1686,4,Bhakt Darshan,M,INC,,MoS,,"Tuesday, 18 February 1969","Thursday, 18 March 1971",Lok Sabha,Garhwal,Uttar Pradesh,education & youth services,difference of 1,
1687,5,D R Chavan,M,INC,,MoS,,"Thursday, 18 March 1971","Sunday, 2 May 1971",Lok Sabha,Karad,Maharashtra,"petroleum, chemicals & non-ferrous metals",ministry_not_found_in_gazette,not mentioned in gazettes
1688,5,D R Chavan,M,INC,,MoS,,"Sunday, 2 May 1971","Monday, 5 February 1973",Lok Sabha,Karad,Maharashtra,supply,difference of 3,
1689,5,D R Chavan,M,INC,,MoS,,"Monday, 5 February 1973","Sunday, 8 July 1973",Lok Sabha,Karad,Maharashtra,"law, justice & company affairs",difference of 3,
1690,4,K R Ganesh,M,INC,,DCM,,"Friday, 26 June 1970","Thursday, 18 March 1971",Lok Sabha,Andaman and Nicobar Islands,Andaman and Nicobar Islands,finance,no_error,
1691,4,Parimal Ghosh,M,INC,,MoS,,"Monday, 13 March 1967","Friday, 17 October 1969",Lok Sabha,Ghatal,West Bengal,railways,no_error,
1692,4,Parimal Ghosh,M,INC,,MoS,,"Friday, 26 June 1970","Thursday, 18 March 1971",Lok Sabha,Ghatal,West Bengal,"health & family planning & works, housing & urban development",difference of 48,
1693,4,Phulrenu Guha,F,INC,,MoS,,"Monday, 13 March 1967","Friday, 14 February 1969",Rajya Sabha,,West Bengal,social welfare,no_error,
1694,4,Phulrenu Guha,F,INC,,MoS,,"Friday, 14 February 1969","Friday, 26 June 1970",Rajya Sabha,,West Bengal,law,no_error,
1695,4,Phulrenu Guha,F,INC,,MoS,,"Friday, 14 February 1969","Friday, 26 June 1970",Rajya Sabha,,West Bengal,social welfare,no_error,
1696,4,R K Khadilkar,M,INC,,MoS,,"Tuesday, 4 November 1969","Thursday, 18 March 1971",Lok Sabha,Baramati,Maharashtra,supply,difference of 10,
1697,4,R K Khadilkar,M,INC,,MoS,,"Friday, 7 November 1969","Saturday, 27 June 1970",Lok Sabha,Baramati,Maharashtra,finance,no_error,
1698,4,Narendra Singh Mahida,M,INC,,MoS,,"Friday, 26 June 1970","Thursday, 18 March 1971",Lok Sabha,Anand,Gujarat,defence,no_error,
1699,4,Sarojini Mahishi,F,INC,,DCM,,"Saturday, 18 March 1967","Friday, 14 February 1969",Lok Sabha,Dharwad North,Karnataka,attached to pm (??),ministry_not_found_in_gazette,exception: prime minister's office
1700,4,Sarojini Mahishi,F,INC,,DCM,,"Friday, 14 February 1969","Thursday, 18 March 1971",Lok Sabha,Dharwad North,Karnataka,tourism & civil aviation,no_error,
1701,4,Om Mehta,M,INC,,MoS,,"Tuesday, 30 June 1970","Thursday, 18 March 1971",Rajya Sabha,,J&K,parliamentary affairs,no_error,
